Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
ibfjl.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
wanymeilichuangs0191.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
bpatpcxwuo.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
ibyflhasn.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
schui8.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
ekii-indexc.707gh.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
djqwdx.top,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
fuyuntuan.com.cn,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
is.gd,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
lakota.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
yamato-login6.duckdns.org,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
wangycorangex9213.top,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1
japanjcbbenefits.top,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1
sentencescore.gatocovers.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
43.153.167.123,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
zuhaz.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
service.ss.bunnysen.net,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
fdh646.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
kmgpha.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
savetheplanet.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
mustnecessarydt.vvjgoods.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
web-services.myts3card.lrtgpze.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
dongxanhviet.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
owensounddia.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
umjeyeckpupdr.amhvu.cn,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1
accoun.zbjundao.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
supper-lucky-user-i920jp.xzdoofpfagjrt.workers.dev,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
guchengzhangji.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
gxkyzqatvjzbtgzactfbgbr.dxpzsto.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
dqra.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
xlgtt.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
suave-tangible-troodon.glitch.me,0,0,1,2,0,0,0,1,0,1,1,0,1,1,0,1
dogland.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
sbnrolcecwnwa.buttimpex.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
ruilab.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
egf654.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bizclouds.com.cn,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
mangmeee.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
atushikljvcmm.co,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
vms-info.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
dreamdayoffishing.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
selectgroup.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
jcbbenefits.top,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1
ytjsmwqobqapotii.xmcm10.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
my5353.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
securitylink01.co.jp.jcbazl.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
mejc8asf.sbs,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1
tise.live,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
068ys.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
my2cjcsb.sbs,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1
oceanicthailand.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
sweetdrive.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cxjbzf.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
tfnjsbhastf.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
chunyuanfk.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
wulumuqigyepv.co,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
aloeveratr.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
fprojankmqousrqptfko.yugftfytftg.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
managementviolationsm.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
accoun.lyhuabao.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
easygondola.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
cifyt.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
plashjp-ijfnoaral.toythieves.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
ekii-linkinc.beitake.cn,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
sullivanxddsx.com,0,0,1,3,0,0,1,0,1,0,0,1,1,1,1,1
jaweicbso.cyou,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1
chenyueyue.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
sourcearabians.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
kmsclw.cn,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
s29.kdvoqkyvdc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
tkbyhxyd.chuanqizhenpin.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
etc-id.d8v1y1.com,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
my5353.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
fastauthe.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bonuonglumohanhngonb.icu,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
cpqhuuygkdnqns.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
prcdajdeeeeosajksjkakd118283.sungwoneng.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
laserminipeel.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
email-makea.email,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
goto.ekii-index.ziur1zb7gc.top,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
gastronomie.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
mauricioturell.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
saiomos1.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
service.ss.xbmj.net,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
fqbtmsmjiuyazdjpksr.abovebeyond.cn,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
vm3.kdvoqkyvdc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
qfzwnpijeuregafxnbl.xmcm10.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
iynjxybsf.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
hsyfz.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
dczrp.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
prout.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bnsfswhyusfuxj.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ealthaministr.dns04.com,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
safetysolutions.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
theg-code.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
adsphere.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
recordstore.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
134.122.167.97,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
hustlebychoice.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
reurl.cc,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
ubqxau.top,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1
index-ekii.login.heuxwxk0nt.top,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
birddogtruckparts.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
avevaselect.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
txucarramae.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
lakupisan.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
my-jcb.top,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
tepco.co.jp.index-e.html.tepcomanage.com,0,0,0,2,0,0,0,1,0,0,0,1,1,1,1,1
calisto.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
mtebk.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
m2ovud5p4bt61j.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
swipeup.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
sjuicox.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
service.ss.lkyr.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
jectisumawxp.ezua.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
jewelrystorecary.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
estafetawwe.top,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
keindim-xcrhal.mrslove.com,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
media.kdvoqkyvdc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
shangeji.com,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1
pdt8.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
fillaire.com.cn,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
ekii-linkinc.cqamdz.cn,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
ktqgklw.top,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
185.173.235.95,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
uniquederma.com.cn,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
5j7mfazy.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
yycmj.cn,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
hhrnzbhriiyrws.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ovgmdn.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
purposeful.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
jianghuxiaoxi.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
yvyk.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
dldcgebtdswamg.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
drbqhlc.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
allaboutworkshops.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
think.boyuguanwang.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
pazc606s.schwenk.cn,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
expy-jp.tokyo,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1
xerjqc.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
jwwu.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
tmp168.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
wgby.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
qiushengzhibo.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
nh0pr.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ydshelf.com,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
aywq.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
rentarcolombia.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
lqojintqgnjsibzvr.energeia.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
vb4mb.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
esemluxudejmowr.dgfdsgcvgv.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
coeuise7wej.icu,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
snhgrdexc.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
aokorea.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
etthvvsbouwiq.topiary.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
cartkraft.com,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
zrcgkc.mttvw.xyz,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
efgvtcygyl.stargirl.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
ljsozf.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
agdzvcl.archviz.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
xmboyi.asia,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
cqvfjjwv.ne.pw,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
refurbwiz.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
pixelphotons.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
qvzyh.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ftai.95101698.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
uyermmwprn.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
odyssee.cn,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
klasikalyans.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
mcdanielsinteractive.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
huangyueliang.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ppcFLX.nbows.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
glkfiw.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
siweiliangzi.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
uJxqcBuUL.qmigho.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
xwlljdbpm.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
cyber-promise.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
emv1.dal604.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
yksduhl.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
isuozdp.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
gmxl.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
aeon.wqyzbjw.top,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
hhtlsvfvw.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
jw6zh.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
einkdyalyqldfg.upfifwx.cn,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1
imguetsma.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
stmnwb.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
hokokokubank.xyz,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
rrlorkgfm.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ns2.wztzyiel.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
62omu7d.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
vlezpmgkp.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
psmqwoij.senhuida.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
azuwrxk.ksnludxs.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
bunslkasc.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
yvembsimg.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
cokwikdbtvrcxrftbqt.archviz.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
qiixckexcmnkyuuiqmxuen.cxzvdsgfdsgas.com,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
socjycixq.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
guanwang-vip8.com,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
server20.arkansasmag.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
jonclayphoto.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
aoyhfyfa.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ieugtasvmqonoxfowuexif.pricewatch.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
yav3hoo.jp,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1
hqvwxatb.archviz.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
Web-Services.myts3card.lrtgpze.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bcjuhofa.dgfdsgcvgv.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
itzkowvcj.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
apvip.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
kxnaebiibxqxz.topiary.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
fromupdateogress.uavnotes.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
khmtmg.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
fgzm.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
givingtuesday.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
photostory.cn,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
_.hrvhgq.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
asdfghjklzxcvbnmqwertyuiopfdj.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
w7z8t2.aojiebibi.sbs,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
pyaiq.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
qmitaexue.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
keduv.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
emv1.vgik002.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
raewpeg.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
tbebsiahnpgauhe.knlpe.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
uvtqtbvzaqlusmazyatzcc.hucthqg.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
bJzrbWz.jxwen.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
fd4s0.pawprints.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
dkyb.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
bjoygsqp.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
aonmuinsd-co-jp.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
ldnum.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ns2.iuru023.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
songwritersacousticnights.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
lbzh.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
qxixxgmjj.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ykytu.stargirl.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
cezpjozvavoknspxjvvfnwhhc.asdfcvsdgfdc.com,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
lnyny.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
nforshjtrt-dmamrp.dnset.com,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1
eki-in.linkin.3cvncdld6k.top,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
1cxgmo.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
lmex.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
ifacgdnid.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
sjhzwlkj.com,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
dqhdxfq.biathlon.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
dwZrIuZWh.nbows.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
mffz.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
ngjahb.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
fanzizhuanxiudeingkuan.wd8600.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
fx4frm.shop,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
gyszljiz.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
nnhyomfiplusuanlewis.bdwlrs.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ci.danjixian.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
fdfnfgnh12ng.com,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
aifulbizi.sbs,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
ifzwioqgg.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
fctolsenh.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
gcmauvurhm.energeia.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
meurobyx.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
secretariat.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ujcerras.ne.pw,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
lingyulife.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
ewmdwdajk.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
zwvuxi.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
yfty.vip,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
xjwbwyzj.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
emv1.jtsm1.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
mytoyota.ts3caulbi-service.edytguiryu.cn,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
kerice.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
rfoyaostofollowyou.khokil.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
dljye.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
gzrarlcjjermnqlibbnmi.dgfdsgcvgv.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
mtfw.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
xtremefamilyfitnesskc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
antifragile.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
danjixian.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
slap5game.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
uMEZmBQ.upfifwx.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
in-eki.opoa.shu-100.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
matwbh.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
hengdiandongci.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
dtyk.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
almoyjqkesbdqk.archviz.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
hanringwilefwwe.mfovvt.com,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
ddfo.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
my.ts3canbic-toytoa.account-login.ldjrpt.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
cominghome.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
okcwcslbw.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
OrRDlp.knlpe.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
designbuild.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
oguasbkykrjltejbfrkoz.senhuida.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
happyhr.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
jwwczlabf.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
wyqska.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
xblb.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
primatebrace.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
hcff.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
emv1.alien9fei23.vip,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ns2.klz724.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
marcoandreseguros.com.br,0,0,1,3,0,0,0,0,0,0,0,1,1,1,0,1
goin.ekii-maxa.ftqs.cn,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
hcnercbzsaufvurrdtxptz.aseiouemt.com,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
sznmjr.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
dnmhon.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
tskliy.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
iricdhqedwzplknjdtjxid.aseiouemt.com,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
freearticledistribution.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
ts3clabwebusury-servicesr.jp.csybtdtx.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
chinajinpan.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
DXqrix.gzjhyykj.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
goto.ekii-index.fbnh.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
glwk.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
